host_id,latitude,longitude,room_type,price,number_of_reviews,review_scores_value,neighbourhood
16186589,42.304228795975966,-71.0725579404784,2,4,0,0.0,7
92712021,42.30300097246968,-71.06710707612453,2,1,0,0.0,7
31175333,42.28771014764445,-71.06085870989217,2,79,0,0.0,7
914630,42.28871253185423,-71.05645543901394,2,325,3,9.0,7
53699829,42.31138523158288,-71.06891633339367,1,84,3,9.0,7
38080223,42.31969874544047,-71.05938209308522,2,39,0,0.0,7
6430732,42.29524425348655,-71.06544784292608,2,7,92,10.0,7
21674032,42.31825074117534,-71.05788942532814,2,74,54,9.0,7
42018686,42.29816667845315,-71.07456709666795,2,7,13,10.0,7
119019,42.29977341293876,-71.0604758082839,2,65,291,9.0,7
43009413,42.32081010801009,-71.04723687836325,2,1,0,0.0,7
119019,42.29780454877129,-71.05892760838888,2,7,81,9.0,7
6103425,42.30126170002632,-71.06280792351114,2,6,50,9.0,7
16186589,42.282906549838046,-71.07384667978826,2,29,1,10.0,7
1978999,42.30292036080019,-71.06850688370724,2,9,1,8.0,7
16186589,42.28365769714569,-71.07276273437229,2,31,2,10.0,7
8267675,42.29316244494344,-71.07272852785196,2,5,65,10.0,7
6430732,42.29456752543741,-71.06681276312973,2,45,85,10.0,7
2844298,42.3143977301979,-71.0646145555824,2,59,1,0.0,7
48020499,42.290890895608186,-71.06018762554037,2,57,12,9.0,7
16186589,42.288186471142645,-71.06920794529942,2,7,3,9.0,7
119019,42.297719717380254,-71.0592404613887,2,55,241,9.0,7
16186589,42.28445697149736,-71.0741950217292,2,31,2,10.0,7
42202173,42.29620501045001,-71.04894321761127,2,65,13,9.0,7
17102895,42.296405450295815,-71.05540714518051,2,59,4,9.0,7
15695135,42.319118276125344,-71.05745410273154,2,7,10,10.0,7
48291778,42.31594803897677,-71.0412979717379,1,49,0,0.0,7
5163862,42.281245029708735,-71.08604188300467,2,51,7,9.0,7
6608084,42.30810533901741,-71.04619636107569,2,83,231,10.0,7
6608084,42.309773538560414,-71.04715292340433,2,75,231,10.0,7
6103425,42.30453932411603,-71.06103578449331,2,73,129,9.0,7
6964793,42.27197536345592,-71.06378548023146,1,12,2,10.0,7
23358100,42.32553011520414,-71.06363726252295,2,85,1,10.0,7
91521392,42.29663316675836,-71.05787553100676,3,6,1,10.0,7
18479599,42.32426544785885,-71.05963204365459,2,15,2,9.0,7
16881770,42.32239262873024,-71.05943009262447,2,6,30,9.0,7
21747122,42.31172878694962,-71.0610301964095,2,115,45,10.0,7
38080223,42.31894148449926,-71.05839893293921,2,6,0,0.0,7
16186589,42.28391055574667,-71.07209634158006,1,115,0,0.0,7
20359780,42.31343574775413,-71.06187970637777,2,165,2,10.0,7
4776690,42.31792286216727,-71.05496605954409,1,264,6,10.0,7
84786354,42.2855770478626,-71.08317315502501,2,59,3,9.0,7
27842033,42.31338580811588,-71.0652554355803,1,11,25,9.0,7
115522,42.29595204741114,-71.06133744208005,2,9,43,10.0,7
7988017,42.2934727383476,-71.05580400147454,2,14,21,9.0,7
2225350,42.29086750898912,-71.06089322820584,1,12,2,10.0,7
16442921,42.31998169134671,-71.05439068826654,2,65,2,6.0,7
34118474,42.31544375485308,-71.05460367006475,2,7,55,9.0,7
7988017,42.292631326170365,-71.05575036336552,2,1,62,10.0,7
16186589,42.30439194666047,-71.0706212965608,2,34,4,10.0,7
25806655,42.292951292124464,-71.07317264184137,2,65,23,8.0,7
63906798,42.31728206212976,-71.05197120578319,2,6,20,9.0,7
10720336,42.29767879153994,-71.08078194423857,2,55,0,0.0,7
1997048,42.30146177790169,-71.08099789756763,1,179,0,0.0,7
66812129,42.32043141981875,-71.06597556249976,1,2,1,0.0,7
78915790,42.28622920482873,-71.05682397063839,1,85,2,10.0,7
30342817,42.31846537116893,-71.05769179775014,2,75,18,8.0,7
1997048,42.30049134803525,-71.08063858524858,2,119,0,0.0,7
4597875,42.308382241525614,-71.0509494087118,2,75,6,10.0,7
2618808,42.310863883215255,-71.06815043883488,1,19,185,9.0,7
7799789,42.308438735450736,-71.04639582203185,2,1,163,10.0,7
11341278,42.30760504367252,-71.07976943518204,2,45,47,9.0,7
6608084,42.30838011648686,-71.04694266593916,2,76,194,10.0,7
38080223,42.31879040378467,-71.06014865304093,2,45,1,10.0,7
16442921,42.32001844049547,-71.05495674469714,2,49,9,7.0,7
64824435,42.30235315035094,-71.06560535525652,2,6,3,9.0,7
16442921,42.31972478615688,-71.05446841271824,2,49,5,6.0,7
23953876,42.31118059708352,-71.05202548560978,2,69,143,8.0,7
73054142,42.31469597738042,-71.05816897117434,1,96,2,10.0,7
83107234,42.31221015712049,-71.07737488470943,3,45,3,10.0,7
2851756,42.28553882410587,-71.06670333053314,2,89,4,10.0,7
30342817,42.31850839758116,-71.05688666176559,2,1,46,9.0,7
91831056,42.31939059967588,-71.04228438820279,2,55,0,0.0,7
57812241,42.29393457616161,-71.06461762034647,2,85,2,10.0,7
73369316,42.29068296029246,-71.06191633527014,2,15,0,0.0,7
46813874,42.29629917970889,-71.08729248729652,2,95,8,8.0,7
4071493,42.289796646332576,-71.06758203624595,1,2,11,10.0,7
16186589,42.30327328770219,-71.07203686724688,2,35,3,10.0,7
16442921,42.31846857324756,-71.05096300963389,2,68,16,7.0,7
16186589,42.284453671852255,-71.07520765770676,2,31,0,0.0,7
19180140,42.319111581024295,-71.05885188767408,2,8,2,10.0,7
16442921,42.31339234536343,-71.05665201343925,2,65,4,6.0,7
18479599,42.32465991855066,-71.05781973014437,2,135,0,0.0,7
23953876,42.31196149792243,-71.0544277801627,2,69,158,9.0,7
16881770,42.32293006282135,-71.05777994866747,2,5,45,9.0,7
54749443,42.29985342360197,-71.06773596473707,2,76,14,10.0,7
15561828,42.30829282796033,-71.07664166756541,2,79,53,10.0,7
18479599,42.3258608188432,-71.05796513914947,2,1,1,10.0,7
28184994,42.31267645627087,-71.05371616245105,2,82,114,9.0,7
494453,42.31357973181839,-71.04696815124996,2,8,8,9.0,7
22171183,42.31663192925843,-71.04185882269691,1,16,2,9.0,7
79326469,42.31757133723939,-71.05879598883871,2,6,19,10.0,7
271947,42.31004204312099,-71.04941830401073,1,95,17,9.0,7
42018686,42.29771208348412,-71.07623787494876,1,144,4,9.0,7
16881770,42.32396245649497,-71.05851324812433,2,45,25,10.0,7
5911459,42.31765907300954,-71.05346245162896,2,1,0,0.0,7
18479599,42.32485325148462,-71.05936431325543,2,135,0,0.0,7
848964,42.28515232867908,-71.06995755877082,1,15,1,0.0,7
19260037,42.300755134493855,-71.0640886271004,2,44,1,0.0,7
6103425,42.298876148117486,-71.06489096445533,2,65,120,9.0,7
15583990,42.28923801453259,-71.06151720164843,2,64,36,9.0,7
4718853,42.31917912076322,-71.0599275263648,2,75,50,9.0,7
7900634,42.27963071423372,-71.0695712776291,1,189,1,0.0,7
15583990,42.289047962541474,-71.06320955174009,2,75,43,9.0,7
20399668,42.31716801070755,-71.04048283843203,2,55,14,10.0,7
119019,42.298490908055584,-71.05880244016217,2,65,125,9.0,7
7480473,42.29703217495325,-71.06703984201735,2,75,11,9.0,7
7341841,42.311896610846375,-71.07336742551375,2,65,3,9.0,7
16442921,42.31284015840455,-71.05800665667262,2,49,0,0.0,7
57812241,42.29197221158543,-71.06408823227704,2,8,4,10.0,7
24658662,42.31751337374316,-71.05386353873249,2,45,110,10.0,7
10264055,42.29881959590289,-71.05400236117438,2,62,5,10.0,7
38080223,42.319485742514864,-71.058498386918,2,6,0,0.0,7
52601623,42.28527106162183,-71.06859175017794,2,55,0,0.0,7
10273324,42.28439247742836,-71.06911627566082,2,65,43,9.0,7
9830531,42.309534001905,-71.04918648698538,2,7,14,10.0,7
38701026,42.28603662995216,-71.08942825628974,2,4,21,10.0,7
18165984,42.28493815833183,-71.0765105375469,3,8,8,10.0,7
37892354,42.2888581543752,-71.06566793045677,1,175,21,9.0,7
4718853,42.31910921159898,-71.06168323155403,1,2,8,9.0,7
2844298,42.31587738550808,-71.06323102602212,1,153,0,0.0,7
15583990,42.28880694392524,-71.0614075640848,2,59,29,9.0,7
38701026,42.28664049124868,-71.08803894674585,2,45,13,10.0,7
963111,42.30232767960903,-71.06769752761036,1,16,0,0.0,7
71783,42.32188940933104,-71.0618292667287,1,125,12,9.0,7
16442921,42.320428801388296,-71.05225173029531,2,63,8,9.0,7
16442921,42.3180341924828,-71.05451144897796,2,49,5,8.0,7
1997048,42.299963956313846,-71.08060444242611,2,72,7,7.0,7
2863349,42.29745364719143,-71.05850362673148,1,13,12,9.0,7
91521392,42.29728860592044,-71.05654508270585,2,8,0,0.0,7
16186589,42.28299239722918,-71.07393180925204,2,31,1,10.0,7
15583990,42.28971393207284,-71.0614035036455,2,67,33,9.0,7
72753989,42.310428004089474,-71.07530388438023,1,129,2,6.0,7
1997048,42.30088320910919,-71.08189710640713,2,56,20,8.0,7
886871,42.31725532498189,-71.0538550102279,2,7,4,8.0,7
71783,42.31418505456127,-71.06000714910215,1,175,19,9.0,7
21093140,42.310578567378606,-71.05507122762137,1,3,18,10.0,7
71783,42.28981312038293,-71.059004563947,1,125,11,9.0,7
848964,42.28429056544545,-71.06829088298191,2,8,2,7.0,7
18479599,42.32457012940101,-71.05838331223003,2,1,0,0.0,7
16186589,42.29072925324577,-71.06456359983261,2,65,0,0.0,7
16442921,42.31797688657727,-71.05501437734787,2,65,16,8.0,7
52562048,42.31799209234161,-71.05715974386972,2,72,4,9.0,7
16442921,42.31949173147648,-71.05423388043171,2,68,3,3.0,7
9898255,42.3148951937513,-71.06119371442747,2,7,59,9.0,7
71783,42.32280313962162,-71.06184460563564,1,125,10,9.0,7
63588471,42.322452560912375,-71.05807981393903,1,15,8,9.0,7
886871,42.31873348916368,-71.05363169623132,2,65,7,9.0,7
10663539,42.28090262228508,-71.08174416670713,1,89,40,9.0,7
886871,42.31868652211072,-71.05484340601839,2,7,13,7.0,7
5163862,42.282535052886175,-71.0862568309707,2,52,12,9.0,7
16186589,42.288510735590464,-71.06963438614187,2,38,3,10.0,7
66645251,42.29866324866309,-71.06087745921602,1,165,30,10.0,7
20447366,42.32594687498613,-71.05921760667077,2,8,95,10.0,7
18479599,42.32577477526832,-71.05806600292429,2,135,0,0.0,7
80766156,42.3212429339795,-71.04362264778388,2,6,11,8.0,7
48679868,42.314864810404906,-71.06565961173087,2,35,41,10.0,7
33659711,42.30843741589858,-71.06104740136117,3,44,0,0.0,7
16186589,42.282725132135205,-71.07511891577971,2,31,3,8.0,7
16442921,42.31226913622693,-71.0580059129187,2,46,7,8.0,7
2565039,42.2815595713565,-71.0628876657312,1,95,1,4.0,7
5366301,42.31676005359577,-71.04105590572186,2,1,3,9.0,7
6608084,42.3092190829334,-71.0456411637393,2,47,108,10.0,7
7447494,42.32810031546463,-71.06174180737597,2,99,2,10.0,7
54749443,42.29855670607365,-71.06806817217944,2,96,6,9.0,7
8202984,42.291607952586695,-71.06134783914553,1,144,12,10.0,7
71783,42.323285711989264,-71.06210286717582,1,126,17,9.0,7
6608084,42.309448620671525,-71.04554951604072,2,77,222,10.0,7
119019,42.299289844425694,-71.05996995396156,1,165,84,9.0,7
71783,42.3132399388275,-71.06241647334659,1,142,4,9.0,7
1570388,42.31648144786054,-71.06502548202768,1,175,3,9.0,7
4609373,42.31137052353651,-71.05185431619402,1,195,15,10.0,7
16442921,42.31317861727431,-71.05637455090607,2,59,2,6.0,7
16059043,42.32598026010625,-71.06134195630334,1,135,102,10.0,7
18517776,42.304372794658335,-71.07193226049871,2,39,1,10.0,7
14674644,42.31945990560139,-71.0563987954141,1,25,0,0.0,7
34532779,42.320759146753694,-71.06861133782047,2,88,14,9.0,7
52796234,42.317921753619984,-71.05345527831022,2,6,2,10.0,7
6608084,42.30804198928599,-71.04788234535555,2,68,5,10.0,7
1997048,42.29822350470986,-71.07621396071184,2,56,16,9.0,7
847253,42.2948047731088,-71.0681388398284,2,79,55,9.0,7
6608084,42.31050175929706,-71.04811586364792,2,63,232,10.0,7
16442921,42.318126094404974,-71.05451533252092,2,55,3,5.0,7
7799789,42.30957664674388,-71.04792339859172,2,1,123,10.0,7
25424192,42.29536596549187,-71.05958006384483,1,15,64,9.0,7
16912440,42.313955247481694,-71.06142190679236,1,3,14,9.0,7
71783,42.31167121627835,-71.06168214898854,1,168,8,9.0,7
31866207,42.31912083882656,-71.0515832464688,2,15,4,9.0,7
30240262,42.31507326210183,-71.06342635378083,2,79,16,10.0,7
34832265,42.28174863211172,-71.08586808250138,2,7,3,9.0,7
16186589,42.28825021017635,-71.06667507203903,2,35,1,6.0,7
31175333,42.289483063261095,-71.05939283130932,2,73,1,10.0,7
34832265,42.28373701341802,-71.08581155946561,2,65,14,9.0,7
115522,42.295383451733294,-71.0602789914378,1,275,2,10.0,7
26062958,42.31261081770296,-71.06709804398157,2,78,23,10.0,7
16442921,42.31144208562868,-71.0576365688098,2,52,3,8.0,7
4463536,42.31785859170255,-71.06289234803697,2,39,3,0.0,7
43078666,42.31588827357241,-71.07199504196936,2,1,2,10.0,7
24587960,42.3205904956033,-71.04375557556561,2,6,7,8.0,7
9898255,42.314177750732746,-71.06036699730883,2,65,62,9.0,7
16186589,42.28958572762746,-71.06829404905848,2,6,6,8.0,7
10085529,42.31502071001499,-71.06252738089924,1,1,3,10.0,7
6105673,42.31826027790799,-71.05793280422327,2,6,0,0.0,7
20447366,42.325214584513375,-71.05860790437293,2,4,101,10.0,7
79897849,42.29521626275393,-71.0573256861048,1,175,1,10.0,7
19250407,42.3177560295494,-71.06167666341562,2,18,37,10.0,7
25806655,42.29249110277151,-71.07464279242959,2,65,15,7.0,7
4071493,42.290953701220765,-71.06754859973475,1,144,12,10.0,7
847253,42.29362567996863,-71.06652076227765,2,79,118,9.0,7
11544688,42.29456314359375,-71.05566391796037,2,6,21,9.0,7
63906798,42.31673406386787,-71.05337817477877,2,65,14,8.0,7
16758066,42.29365743934302,-71.06819767478622,1,185,0,0.0,7
45192503,42.31627693678848,-71.06008262465603,2,15,29,10.0,7
848964,42.28550923808123,-71.06863201084887,2,8,4,8.0,7
119019,42.29838951876524,-71.05931164774684,1,395,19,8.0,7
52601623,42.28393321127926,-71.06883548728614,2,55,1,2.0,7
71783,42.32328478333982,-71.05985844715369,1,164,12,10.0,7
886871,42.31721564442277,-71.05524406685984,2,7,22,9.0,7
39459066,42.29640596711243,-71.06156265178616,1,3,9,10.0,7
57812241,42.293237360905,-71.06401141159242,2,85,9,10.0,7
239850,42.30805304392168,-71.04966350518264,2,58,1,10.0,7
43717277,42.29490127700488,-71.05770269661876,1,15,1,10.0,7
10060070,42.31160697799131,-71.04612721949835,2,76,5,8.0,7
16186589,42.30461743472364,-71.07082864037284,2,37,4,10.0,7
9898255,42.31490878862502,-71.0621883389839,1,13,77,9.0,7
25424192,42.29473076368444,-71.06111949307655,1,18,27,9.0,7
18517776,42.30613474700478,-71.07287448194876,2,35,2,10.0,7
50782486,42.28452465058652,-71.05654046330514,3,51,1,10.0,7
39459066,42.3133316554112,-71.06585709564061,1,225,21,7.0,7
75656187,42.320093148834445,-71.04357167447675,3,29,1,0.0,7
16186589,42.30399226116812,-71.07041841768483,2,36,0,0.0,7
13124709,42.2947307585787,-71.05525941750982,1,199,24,9.0,7
9898255,42.31254826432297,-71.06227257063642,2,75,32,9.0,7
16442921,42.31981840583648,-71.05454610802094,2,69,9,8.0,7
16186589,42.28482106088894,-71.07315060395814,2,31,2,8.0,7
53699829,42.31498684907553,-71.06664344625693,1,84,18,8.0,7
74670037,42.34840043116012,-71.04713107925505,1,329,1,10.0,21
30283594,42.3527392865174,-71.04762548012108,1,169,0,0.0,21
18202088,42.3495060955004,-71.04761291955536,1,129,5,9.0,21
56520305,42.33964959616425,-71.04625093764452,1,2,1,10.0,21
54099374,42.34753135150384,-71.03748395930195,2,125,0,0.0,21
25193316,42.3506804025452,-71.04727488396547,2,175,0,0.0,21
845174,42.34787963606974,-71.04965606695977,2,17,1,8.0,21
66378068,42.35067613654682,-71.04617638169022,1,295,14,9.0,21
47664830,42.34806598463925,-71.04014163569666,1,25,2,8.0,21
64969164,42.35078332264486,-71.04768246335635,2,149,5,10.0,21
499127,42.34854226851545,-71.03827495811043,1,28,0,0.0,21
3715298,42.34800058222892,-71.04818192087524,1,349,3,10.0,21
30283594,42.35331087209511,-71.04600110247998,1,189,1,8.0,21
30283594,42.352625417231664,-71.04744291537813,1,199,1,10.0,21
30283594,42.35329802549764,-71.04763972241021,1,169,2,10.0,21
30283594,42.34901372062141,-71.03934391367198,1,399,0,0.0,21
26853841,42.349768624774384,-71.05102752921492,1,25,24,9.0,21
8898897,42.34463372577218,-71.04381815265671,1,229,0,0.0,21
43613912,42.343055972104274,-71.05173073849804,1,125,90,9.0,21
38001139,42.348358429576,-71.03987509788972,1,0,0,0.0,21
30283594,42.35331124490168,-71.04719418586498,1,169,0,0.0,21
9593553,42.35200833222399,-71.04786228033407,1,199,0,0.0,21
3552836,42.34954278074669,-71.04978062440833,1,175,2,10.0,21
53581341,42.3481479350192,-71.05026474420748,1,29,15,10.0,21
25188,42.34866731626357,-71.04154002724752,1,299,1,8.0,21
9419684,42.35171692181447,-71.0472571770762,1,389,4,9.0,21
9419684,42.34781422735855,-71.03870201631844,1,63,12,8.0,21
14225772,42.349329496023344,-71.04903144406735,1,5,3,10.0,21
13563081,42.34316505771691,-71.05338760443428,1,6,8,10.0,21
47664830,42.34888223081124,-71.03953463185016,1,25,0,0.0,21
30283594,42.351194732714426,-71.04712501016104,1,169,1,8.0,21
28749942,42.35090823601296,-71.04660060374252,1,295,5,10.0,21
47935628,42.34863981957308,-71.03766942330199,1,214,32,10.0,21
30283594,42.35291853236243,-71.04803082411856,1,169,0,0.0,21
45229943,42.34883037208861,-71.03845058949348,1,4,0,0.0,21
23208278,42.33965408475997,-71.0432125348146,2,145,105,9.0,21
30283594,42.35194789894098,-71.04655412548513,1,379,0,0.0,21
30283594,42.35304635864105,-71.0466642167258,1,169,0,0.0,21
30283594,42.35165088435188,-71.04582204210597,1,279,1,10.0,21
30283594,42.35143517151065,-71.04635493402698,1,279,0,0.0,21
47858156,42.347423781607695,-71.03920811734162,1,2,0,0.0,21
261895,42.34737348795917,-71.05029601946282,2,179,60,10.0,21
30283594,42.35132519058514,-71.0463973183474,1,279,0,0.0,21
4004495,42.34849536977529,-71.04817175089312,1,35,19,10.0,21
25281772,42.35018684626768,-71.04878430369364,1,185,7,10.0,21
30283594,42.351380820694445,-71.04783142647351,1,199,0,0.0,21
9419684,42.35261241348887,-71.04651821928854,1,285,0,0.0,21
25193316,42.35235791846434,-71.0445659622485,2,179,1,10.0,21
30283594,42.35130499494265,-71.04765233362149,1,279,0,0.0,21
845174,42.35093487305158,-71.04836752696419,1,39,12,10.0,21
45851126,42.33885180924775,-71.04538244365071,1,2,3,10.0,21
34584706,42.347186671749085,-71.04107052032643,2,15,74,10.0,21
10733730,42.348398292262914,-71.03888687745001,1,15,4,7.0,21
4140161,42.34874334691537,-71.03915072024411,1,2,3,8.0,21
42941679,42.34726159104224,-71.03895153223617,2,125,14,9.0,21
53989804,42.349158419057545,-71.05006483688035,1,361,10,8.0,21
39055334,42.3454139607316,-71.04285916182394,2,5,0,0.0,21
508268,42.34299781780269,-71.05229787297336,1,249,15,9.0,21
8725557,42.34017313828209,-71.04762982202216,2,115,35,9.0,21
44095138,42.34360257219158,-71.04289056156057,1,18,17,10.0,21
87245627,42.352426591780656,-71.04256213591216,1,0,0,0.0,21
9419684,42.35264455171591,-71.04570060522595,1,56,1,6.0,21
66378068,42.35166473410764,-71.04800299113269,1,25,33,10.0,21
9419684,42.353356229595335,-71.04782901263067,1,285,4,9.0,21
14847079,42.35150421734137,-71.04568942376987,1,19,17,9.0,21
64969164,42.34972481491036,-71.04755443036436,1,249,7,9.0,21
9419684,42.34844285220544,-71.03707218098128,1,63,3,10.0,21
261895,42.34961830428685,-71.04944794787927,1,4,21,9.0,21
9419684,42.35140331689556,-71.04650400765064,1,42,3,9.0,21
10733730,42.34738281537997,-71.03855591875042,1,249,0,0.0,21
9419684,42.35141568723189,-71.04584520025251,1,56,5,9.0,21
47664830,42.347083229390535,-71.03810333583584,1,2,1,10.0,21
81099079,42.34355022122581,-71.04470069473939,1,175,1,6.0,21
47664830,42.34794424865984,-71.03815712876914,1,25,2,8.0,21
44013653,42.34772682009096,-71.03810845100845,1,249,1,10.0,21
47664830,42.34741727801842,-71.03957806658087,1,25,4,10.0,21
38510998,42.343758846280366,-71.04466103277916,1,225,0,0.0,21
73215924,42.35043114054602,-71.05093441745022,1,199,6,10.0,21
7075807,42.35140689647919,-71.04737738042367,1,245,0,0.0,21
54731245,42.34768777452176,-71.03736622006824,1,199,6,10.0,21
1444340,42.34330906568573,-71.05546521448478,2,22,6,9.0,21
80100053,42.34765070609621,-71.03973445733642,1,225,8,10.0,21
47664830,42.3486598222712,-71.0399062375417,1,25,2,10.0,21
37088123,42.33412268684929,-71.05505481605249,1,24,4,10.0,20
814298,42.34321885892198,-71.05714120788332,1,189,6,10.0,20
6201198,42.33789988402018,-71.04321872298976,1,7,1,10.0,20
26098645,42.33107925948273,-71.05695659427147,2,75,0,0.0,20
21895391,42.33498121733547,-71.03445097929574,1,175,14,9.0,20
8408214,42.32853395530837,-71.05385853923919,2,19,68,9.0,20
25499738,42.34052212405643,-71.05027108576147,2,119,55,10.0,20
10393465,42.33590741768553,-71.05536568379574,2,1,24,10.0,20
21890476,42.33025092146309,-71.05624024290628,2,99,102,10.0,20
68232240,42.33084494929657,-71.05246030853044,2,65,11,10.0,20
26098645,42.32997558204048,-71.05910152805585,3,75,14,10.0,20
25716456,42.323757059606585,-71.0518117264636,2,45,38,9.0,20
6950436,42.3299945855828,-71.05172341371099,2,128,78,9.0,20
6950436,42.32906352830442,-71.05335996397733,2,118,29,9.0,20
28420948,42.33618018931916,-71.02781454650759,2,135,26,9.0,20
92878185,42.34044250011578,-71.0508304322561,2,125,2,10.0,20
26704689,42.33217337307697,-71.04835898763461,1,25,1,10.0,20
10252474,42.3278286077205,-71.0539773722738,1,3,24,9.0,20
38403389,42.33093408705157,-71.05548827562198,2,95,32,10.0,20
21094197,42.33224719358164,-71.03865606283041,1,189,10,10.0,20
54099497,42.33748865423992,-71.04031451113339,1,4,2,10.0,20
25499738,42.34072765135468,-71.05025788872314,2,125,54,10.0,20
54099497,42.33704778536852,-71.03876491477372,2,99,4,9.0,20
3594203,42.33024778729354,-71.05491185341864,1,99,30,9.0,20
7678148,42.337520031904056,-71.04209234319397,2,13,5,9.0,20
9410008,42.33418029548709,-71.04426144229467,1,25,57,10.0,20
53360618,42.335805357171424,-71.04492603266044,1,147,20,9.0,20
92878185,42.33999107620605,-71.05088934876622,1,225,1,0.0,20
19008767,42.33897710652312,-71.05089379773115,1,299,2,9.0,20
23769200,42.33240522317109,-71.05115381528239,1,14,1,10.0,20
36221474,42.33716824951226,-71.05140040583753,1,17,8,10.0,20
8985714,42.33345441034461,-71.04789353494206,1,18,5,10.0,20
24294559,42.3369384946583,-71.04818783913608,1,3,6,9.0,20
61947644,42.32995529992397,-71.05758626674961,1,119,0,0.0,20
10332798,42.34039504377331,-71.05373508935921,2,11,47,9.0,20
3958442,42.34152619585844,-71.05559391808956,3,159,4,9.0,20
7271526,42.32825379646425,-71.05703601187467,2,1,8,9.0,20
9410008,42.33580249127642,-71.04408290550603,1,5,10,10.0,20
3073029,42.3369367563682,-71.05070276078445,1,19,6,9.0,20
54099497,42.336445599409245,-71.04048656749968,2,99,8,10.0,20
8157833,42.33569468861506,-71.05126740362168,2,13,95,9.0,20
20684898,42.33248366863032,-71.04941730393529,2,11,32,10.0,20
8157833,42.337748368505,-71.05145392599943,2,125,88,9.0,20
17842524,42.332309392956674,-71.04335595068373,1,15,0,0.0,20
25390791,42.33677696370721,-71.0381626701369,1,16,10,10.0,20
51849764,42.3312396244615,-71.04175689790169,1,25,6,10.0,20
34343733,42.335677634992685,-71.04377831016802,1,25,56,10.0,20
49121877,42.33512935589281,-71.05541702255938,2,126,7,10.0,20
977897,42.33251098608657,-71.03508240366455,1,134,1,10.0,20
22257404,42.33078385360875,-71.04688869915472,2,15,56,9.0,20
5460465,42.3364362023916,-71.03931171805912,2,15,96,10.0,20
22257404,42.33147627539743,-71.0488877810927,1,2,7,8.0,20
34916087,42.33235823445015,-71.03139654309788,1,275,96,10.0,20
766862,42.33324331178137,-71.04199974359747,1,45,2,10.0,20
74102843,42.339827373272016,-71.0496019351593,1,15,1,10.0,20
20060949,42.337502824454255,-71.04778102479536,2,15,58,10.0,20
26098645,42.33133862557465,-71.05694520080218,2,75,40,9.0,20
69384821,42.32998518306829,-71.05782557084879,2,6,0,0.0,20
814298,42.34290670213563,-71.05602136191048,1,143,16,9.0,20
23412310,42.33887931143166,-71.04715368443095,2,13,8,10.0,20
81846354,42.333797430409554,-71.03214356862699,1,1,5,8.0,20
72915513,42.33245351844387,-71.03504885347682,2,12,4,8.0,20
4776690,42.33898338782244,-71.0373994722214,1,199,28,9.0,20
64969164,42.34152493591819,-71.05592838190789,1,229,3,9.0,20
6989109,42.331261331813714,-71.04614760600882,3,89,48,9.0,20
40710532,42.33137595295034,-71.04201158979151,1,25,11,10.0,20
22235659,42.33179070101675,-71.03818897627632,1,175,7,9.0,20
39621923,42.33650945261116,-71.05513580998142,1,2,5,8.0,20
17783651,42.33501761258235,-71.05488150907074,1,225,176,10.0,20
54099497,42.337961640236536,-71.0397525870602,2,69,31,10.0,20
9410008,42.3358565593375,-71.04589502553836,1,245,47,9.0,20
41311781,42.33812838197211,-71.02810867404439,2,85,1,10.0,20
19987991,42.33644061602067,-71.05330121775305,1,3,0,0.0,20
6950436,42.32999627100473,-71.05431805538188,2,128,14,9.0,20
21184200,42.33923217332808,-71.04786861398398,1,175,62,9.0,20
51849764,42.33214298707743,-71.04048894690735,2,15,1,8.0,20
2406043,42.33533781316974,-71.05445976710305,2,98,1,10.0,20
67907171,42.33408618943746,-71.03105301373355,1,232,3,9.0,20
9410008,42.33433822499891,-71.04482923530661,1,185,46,10.0,20
15166663,42.34152977744907,-71.05241108165737,1,159,0,0.0,20
21805943,42.337114867653945,-71.05012860838741,2,139,1,8.0,20
54099497,42.337970839474416,-71.03885479780695,1,195,0,0.0,20
11607313,42.33052300107512,-71.05759290599715,2,115,0,0.0,20
14165150,42.33224602383325,-71.05213789204774,1,149,0,0.0,20
17109361,42.331424294876975,-71.03473526337976,1,159,3,10.0,20
3351569,42.3340959216106,-71.02828761012364,2,13,79,9.0,20
54099497,42.33799885378824,-71.03858635473816,2,69,47,10.0,20
1444340,42.34316182672657,-71.05568054611194,1,22,13,9.0,20
31310602,42.33092983548818,-71.04146397218636,1,135,5,10.0,20
6814241,42.33291855705918,-71.03072386178795,2,9,0,0.0,20
26098645,42.32952659959334,-71.05843788571705,2,75,38,9.0,20
69277254,42.33482118045168,-71.04921200631978,2,57,7,10.0,20
41662052,42.33160048623615,-71.03635413809559,2,9,4,10.0,20
953185,42.33181559467737,-71.03398666738329,1,391,14,10.0,20
49715393,42.33202883122871,-71.03764391190559,1,28,1,10.0,20
30408736,42.33138452828469,-71.04516439345413,1,35,1,10.0,20
33986390,42.3367633666129,-71.04521564447496,1,7,10,9.0,20
16866221,42.33932353196683,-71.05150316819869,2,15,24,10.0,20
4225430,42.33673999221773,-71.04212152939327,1,175,28,10.0,20
3594203,42.332613269858165,-71.05485326102094,1,99,92,9.0,20
3236611,42.334774636083,-71.04995357863712,2,15,1,6.0,20
10393465,42.34179199646733,-71.05273625857795,1,25,84,10.0,20
60375320,42.33962035784557,-71.05130743997775,1,299,4,9.0,20
20823261,42.33516961159432,-71.05454873786275,1,15,4,10.0,20
23718760,42.335285827808406,-71.03525810532975,1,2,0,0.0,20
